product_id,product_name,category,description,price,image_url,image_path,lost_item_description
133,Camlin Kokuyo Geometry Box,Stationery,"Pink Plastic geometry set with compass, set squares, protractor",3.99,,images\product_133.jpg,"Missing my Pink Geometry Box since yesterday, probably near the main gate, it's has my initials written somewhere on it"
134,Luxor WhiteBoard Markers Set of 4,Stationery,"Yellow 4 whiteboard markers in red, blue, green, black",4.49,,images\product_134.jpg,"I think I dropped my Yellow of 4 near the dormitory entrance, it's got it as a birthday gift"
135,Maped 30cm Ruler Transparent,Stationery,Light blue Transparent plastic 30cm ruler with raised markings,1.99,,images\product_135.jpg,"Missing my Light blue Ruler Transparent since yesterday, probably near the gym, it's a bit faded but still works great"
136,Pilot V7 Hi-Tecpoint Pen,Stationery,Maroon Liquid ink rollerball pen with fine 0.7mm tip,2.99,,images\product_136.jpg,"My Maroon Hi-Tecpoint Pen went missing in the washroom, it's the one that's got it as a birthday gift"
137,Scotch Heavy Duty Packaging Tape,Stationery,"Mint green Clear packing tape with dispenser, 48mm x 50m",5.99,,images\product_137.jpg,"Missing my Mint green Packaging Tape since yesterday, probably at the basketball court, it's has my initials written somewhere on it"
138,Kangaro Desk Punch DP-480,Stationery,Light blue 2-hole paper punch with 12-sheet capacity,7.99,,images\product_138.jpg,"I think I dropped my Light blue Punch DP-480 near the admin block, it's kind of scratched up from daily use"
139,Natraj 621 Pencils Pack of 10,Stationery,Pink HB graphite pencils with eraser tip,1.49,,images\product_139.jpg,"Has anyone seen a Pink of 10? I lost it in the student center, it was slightly worn out but important to me"
140,Solo Executive Portfolio Folder,Stationery,Royal blue Faux leather A4 folder with notepad and card holders,14.99,,images\product_140.jpg,"Left my Royal blue Portfolio Folder at the canteen and someone might have taken it, it's has a crack on one side"
141,Mi Compact Bluetooth Speaker 2 (Renewed),Accessories,Dark green Small round Bluetooth speaker with aluminium body,16.46,,images\product_141.jpg,"I think I dropped my Dark green Speaker 2 in the washroom, it's pretty new, bought it last month"
142,Skullcandy Ink'd Wired Earbuds (Slim),Accessories,Grey Wired earbuds with in-line mic and noise isolation,14.17,,images\product_142.jpg,"Left my Grey Wired Earbuds near the admin block and someone might have taken it, it's fairly common looking but mine has a tiny mark"
143,Swingline Desktop Stapler (Pack of 2),Stationery,Red Metal stapler with 20-sheet capacity and built-in remover,9.06,,images\product_143.jpg,"Left my Red Desktop Stapler near the library and someone might have taken it, it's kind of scratched up from daily use"
144,Texas Instruments TI-84 Plus CE (Compact),Stationery,Royal blue Graphing calculator with color display and rechargeable battery,131.90,,images\product_144.jpg,"Left my Royal blue Plus CE in the common room and someone might have taken it, it's the standard one everyone uses"
145,Oxford Advanced Learner's Dictionary (Pro),Books,"Teal Hardcover English dictionary, 10th edition, 1900 pages",34.52,,images\product_145.jpg,"I lost my Teal Learner's Dictionary somewhere near the gym, I think it was the one I use for college"
146,Five Star 5-Subject Notebook (New Edition),Stationery,Charcoal 200-page college-ruled spiral notebook with 5 divider tabs,11.89,,images\product_146.jpg,"Somebody please help me find my Charcoal 5-Subject Notebook, I left it near the parking lot, has a small sticker on it"
147,Five Star 5-Subject Notebook (Slim),Stationery,Royal blue 200-page college-ruled spiral notebook with 5 divider tabs,11.70,,images\product_147.jpg,"Somebody please help me find my Royal blue 5-Subject Notebook, I left it near the gym, fairly common looking but mine has a tiny mark"
148,Cross ATX Ballpoint Pen (Bundle),Accessories,Yellow Chrome ballpoint pen with twist mechanism and gift box,41.62,,images\product_148.jpg,"Somebody please help me find my Yellow Ballpoint Pen, I left it at the cricket ground, the standard one everyone uses"
149,Cello Duro Tuff Steel Water Bottle 900ml (Compact),Accessories,Light blue Blue stainless steel water bottle with copper lining,12.16,,images\product_149.jpg,"My Light blue Bottle 900ml went missing at the canteen, it's the one that's the standard one everyone uses"
150,Digital Logic by Morris Mano (XL),Books,"Teal Soft cover digital design textbook, 5th edition",64.16,,images\product_150.jpg,"I think I dropped my Teal Digital Logic near the admin block, it's the one I use for college"
151,Engineering Mechanics by R.S. Khurmi (Used),Books,"Silver Hardcover engineering mechanics textbook, 800 pages",10.36,,images\product_151.jpg,"I think I dropped my Silver Engineering Mechanics at the canteen, it's pretty new, bought it last month"
152,U.S. Polo Assn. Polo T-Shirt - Student,Clothing,Grey Cotton polo t-shirt with embroidered logo,27.90,,images\product_152.jpg,"Left my Grey Polo T-Shirt near the gym and someone might have taken it, it's has a small sticker on it"
153,Everlast Pro Style Training Gloves (Renewed),Sports Equipment,Grey 14oz boxing gloves with mesh palm,29.38,,images\product_153.jpg,"Has anyone seen a Grey Training Gloves? I lost it in the common room, it was slightly worn out but important to me"
154,SanDisk 128GB USB Flash Drive (Mini),Electronics,Charcoal USB 3.0 flash drive with retractable connector,18.41,,images\product_154.jpg,"I lost my Charcoal Flash Drive somewhere near the dormitory entrance, I think it was the standard one everyone uses"
155,Rain Umbrella Compact Folding (XL),Accessories,Orange Automatic open/close compact umbrella with windproof frame,14.00,,images\product_155.jpg,"I think I dropped my Orange Compact Folding near the library, it's the one with a keychain attached"
156,Luxor WhiteBoard Markers Set of 4 (Pack of 2),Stationery,"Light blue 4 whiteboard markers in red, blue, green, black",3.73,,images\product_156.jpg,"Left my Light blue of 4 in the hostel lobby and someone might have taken it, it's got it as a birthday gift"
157,The Alchemist by Paulo Coelho (Compact),Books,"Black Paperback with desert illustration, philosophical novel",8.78,,images\product_157.jpg,"Missing my Black The Alchemist since yesterday, probably near the dormitory entrance, it's the one with a keychain attached"
158,Psychology 101 Textbook (Bundle),Books,"Mint green Introduction to Psychology, 4th edition, purple cover with brain illustration",98.67,,images\product_158.jpg,"Missing my Mint green 101 Textbook since yesterday, probably in the seminar hall, it's kind of scratched up from daily use"
159,Samsung Galaxy Buds2 Pro v2,Electronics,Charcoal Wireless earbuds with intelligent ANC and 360 audio,146.03,,images\product_159.jpg,"Somebody please help me find my Charcoal Buds2 Pro, I left it near the gym, medium-sized, nothing fancy"
160,Sapiens by Yuval Noah Harari (XL),Books,"Brown Paperback with brown/beige cover, a brief history of humankind",18.40,,images\product_160.jpg,"Has anyone seen a Brown Sapiens? I lost it at the canteen, it was the one with a keychain attached"
161,H&M Denim Jacket (New Edition),Clothing,Silver Light wash blue denim jacket with button closure and chest pockets,45.97,,images\product_161.jpg,"Somebody please help me find my Silver Denim Jacket, I left it near the admin block, pretty new, bought it last month"
162,Amazon Kindle Paperwhite 11th Gen (XL),Electronics,"Teal 6.8 inch e-reader with warm light and 8GB storage, waterproof",100.60,,images\product_162.jpg,"I lost my Teal 11th Gen somewhere near the ATM, I think it was pretty new, bought it last month"
163,Vera Bradley Lunch Bag v2,Bags,Black Floral print insulated lunch bag with zip closure and ID window,33.46,,images\product_163.jpg,"Left my Black Lunch Bag in the reading room and someone might have taken it, it's has a small sticker on it"
164,Portronics Konnect USB-C Hub 6-in-1 (XL),Electronics,"Brown Multi-port adapter with HDMI, USB-A, SD card slots",27.63,,images\product_164.jpg,"I think I dropped my Brown Hub 6-in-1 at the canteen, it's got it as a birthday gift"
165,Cross ATX Ballpoint Pen (Like New),Accessories,Navy blue Chrome ballpoint pen with twist mechanism and gift box,26.77,,images\product_165.jpg,"My Navy blue Ballpoint Pen went missing at the cricket ground, it's the one that's medium-sized, nothing fancy"
166,Bose SoundLink Micro Speaker - Student,Electronics,"Purple Small rugged Bluetooth speaker with built-in strap, waterproof",125.22,,images\product_166.jpg,"Missing my Purple Micro Speaker since yesterday, probably in the washroom, it's the standard one everyone uses"
167,JanSport SuperBreak Backpack (Limited),Bags,Purple Classic backpack with front utility pocket and padded shoulder straps,40.26,,images\product_167.jpg,"Left my Purple SuperBreak Backpack by the vending machine and someone might have taken it, it's medium-sized, nothing fancy"
168,Reebok Classic Leather Sneakers (Campus Edition),Clothing,Navy blue White leather low-top sneakers with gum sole,76.47,,images\product_168.jpg,"I lost my Navy blue Leather Sneakers somewhere in the dance studio, I think it was a little dusty but in good condition"
169,Decathlon Artengo Table Tennis Bat (New Edition),Sports Equipment,Grey 3-star table tennis paddle with flared grip,16.94,,images\product_169.jpg,"Has anyone seen a Grey Tennis Bat? I lost it near the main gate, it was the one I use for college"
170,Pilot V7 Hi-Tecpoint Pen (Compact),Stationery,Navy blue Liquid ink rollerball pen with fine 0.7mm tip,2.37,,images\product_170.jpg,"Somebody please help me find my Navy blue Hi-Tecpoint Pen, I left it in the common room, the one with a keychain attached"
171,Gear Campus 8 Backpack 24L (Pack of 2),Bags,Silver Blue and grey school backpack with padded straps,18.26,,images\product_171.jpg,"Somebody please help me find my Silver Backpack 24L, I left it in the reading room, fairly common looking but mine has a tiny mark"
172,SG Cricket Helmet (Mini),Sports Equipment,Silver Adjustable cricket helmet with mesh visor and chin strap,35.30,,images\product_172.jpg,"Left my Silver Cricket Helmet in the art room and someone might have taken it, it's medium-sized, nothing fancy"
173,New Balance 574 Sneakers (Campus Edition),Clothing,Teal Classic retro sneakers with suede and mesh upper,60.96,,images\product_173.jpg,"Missing my Teal 574 Sneakers since yesterday, probably at the cricket ground, it's has a crack on one side"
174,Cello Butterflow Ball Pen Pack of 10 (XL),Stationery,Dark green Smooth writing ball pens with comfortable grip,2.14,,images\product_174.jpg,"Has anyone seen a Dark green of 10? I lost it in the chemistry lab, it was a bit faded but still works great"
175,Reebok Classic Leather Sneakers (Limited),Clothing,Silver White leather low-top sneakers with gum sole,63.36,,images\product_175.jpg,"Left my Silver Leather Sneakers in the seminar hall and someone might have taken it, it's kind of scratched up from daily use"
176,The Alchemist by Paulo Coelho (Slim),Books,"Light blue Paperback with desert illustration, philosophical novel",12.39,,images\product_176.jpg,"Somebody please help me find my Light blue The Alchemist, I left it at the cricket ground, a bit faded but still works great"
177,Calculus Early Transcendentals 8th Ed (Compact),Books,"Grey James Stewart calculus textbook, hard cover, blue and white",126.90,,images\product_177.jpg,"Missing my Grey 8th Ed since yesterday, probably at the sports complex, it's a bit faded but still works great"
178,SG Cricket Helmet - Student,Sports Equipment,Olive Adjustable cricket helmet with mesh visor and chin strap,36.34,,images\product_178.jpg,"Has anyone seen a Olive Cricket Helmet? I lost it in the chemistry lab, it was the everyday-use kind"
179,Skullcandy Ink'd Wired Earbuds (Like New),Accessories,Olive Wired earbuds with in-line mic and noise isolation,13.60,,images\product_179.jpg,"I think I dropped my Olive Wired Earbuds by the vending machine, it's has a crack on one side"
